publisher,metric,count
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-R1.1-01M,3
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-R1.3-02D,3
Journal of Clinical Microbiology,FsF-F3-01M,1
Journal of Clinical Microbiology,FsF-A1-03D,1
Journal of Clinical Microbiology,FsF-R1.1-01M,1
Journal of Clinical Microbiology,FsF-R1.3-02D,1
Editio Cantor Verlag,FsF-F3-01M,1
Editio Cantor Verlag,FsF-A1-01M,1
Editio Cantor Verlag,FsF-A1-03D,1
Editio Cantor Verlag,FsF-R1.1-01M,1
Editio Cantor Verlag,FsF-R1.3-02D,1
PNAS,FsF-F3-01M,6
PNAS,FsF-A1-01M,5
PNAS,FsF-A1-03D,6
PNAS,FsF-R1.1-01M,6
PNAS,FsF-R1.3-02D,6
Hindawi Limited,FsF-F3-01M,6
Hindawi Limited,FsF-F4-01M,6
Hindawi Limited,FsF-A1-01M,6
Hindawi Limited,FsF-A1-03D,6
Hindawi Limited,FsF-R1-01MD,6
Hindawi Limited,FsF-R1.1-01M,6
Hindawi Limited,FsF-R1.3-02D,6
Wiley Online Library,FsF-F3-01M,22
Wiley Online Library,FsF-A1-01M,22
Wiley Online Library,FsF-A1-03D,22
Wiley Online Library,FsF-R1.1-01M,22
Wiley Online Library,FsF-R1.3-02D,22
Wiley Online Library,FsF-I3-01M,12
Wiley Online Library,FsF-I1-01M,1
Wiley Online Library,FsF-I2-01M,1
"SAGE PublicationsSage CA: Los Angeles, CA",FsF-F3-01M,2
"SAGE PublicationsSage CA: Los Angeles, CA",FsF-A1-03D,2
"SAGE PublicationsSage CA: Los Angeles, CA",FsF-R1.1-01M,2
"SAGE PublicationsSage CA: Los Angeles, CA",FsF-R1.3-02D,2
Sage Journals,FsF-F3-01M,3
Sage Journals,FsF-A1-03D,3
Sage Journals,FsF-R1.1-01M,3
Sage Journals,FsF-R1.3-02D,3
Karger Publishers,FsF-F3-01M,28
Karger Publishers,FsF-A1-01M,28
Karger Publishers,FsF-A1-03D,28
Karger Publishers,FsF-R1.1-01M,28
Karger Publishers,FsF-R1.3-02D,28
KARGER,FsF-F3-01M,2
KARGER,FsF-A1-01M,2
KARGER,FsF-A1-03D,2
KARGER,FsF-R1.1-01M,2
KARGER,FsF-R1.3-02D,2
EMBO reports,FsF-F3-01M,1
EMBO reports,FsF-A1-03D,1
EMBO reports,FsF-R1.1-01M,1
EMBO reports,FsF-R1.3-02D,1
Urban & Vogel,FsF-F3-01M,12
Urban & Vogel,FsF-A1-03D,12
Urban & Vogel,FsF-R1.1-01M,12
Urban & Vogel,FsF-R1.3-02D,12
LIDSEN Publishing Inc,FsF-F3-01M,5
LIDSEN Publishing Inc,FsF-A1-01M,5
LIDSEN Publishing Inc,FsF-A1-03D,5
LIDSEN Publishing Inc,FsF-R1.1-01M,5
LIDSEN Publishing Inc,FsF-R1.3-02D,5
Environmental Health Perspectives,FsF-F3-01M,3
Environmental Health Perspectives,FsF-F4-01M,3
Environmental Health Perspectives,FsF-A1-01M,3
Environmental Health Perspectives,FsF-A1-03D,3
Environmental Health Perspectives,FsF-R1-01MD,3
Environmental Health Perspectives,FsF-R1.1-01M,3
Environmental Health Perspectives,FsF-R1.3-02D,3
http://www.eurekaselect.com,FsF-F3-01M,12
http://www.eurekaselect.com,FsF-A1-01M,12
http://www.eurekaselect.com,FsF-A1-03D,12
http://www.eurekaselect.com,FsF-I3-01M,6
http://www.eurekaselect.com,FsF-R1.1-01M,12
http://www.eurekaselect.com,FsF-R1.3-02D,12
JAMA Network,FsF-F3-01M,8
JAMA Network,FsF-A1-01M,8
JAMA Network,FsF-A1-03D,8
JAMA Network,FsF-R1.1-01M,8
JAMA Network,FsF-R1.3-02D,8
American Medical Association,FsF-F3-01M,8
American Medical Association,FsF-A1-01M,8
American Medical Association,FsF-A1-03D,8
American Medical Association,FsF-R1.1-01M,8
American Medical Association,FsF-R1.3-02D,8
American Thoracic Society,FsF-F3-01M,5
American Thoracic Society,FsF-F4-01M,5
American Thoracic Society,FsF-A1-01M,5
American Thoracic Society,FsF-A1-03D,5
American Thoracic Society,FsF-R1-01MD,5
American Thoracic Society,FsF-R1.1-01M,5
American Thoracic Society,FsF-R1.3-02D,5
"Radiological Society of North America, Inc.",FsF-F3-01M,6
"Radiological Society of North America, Inc.",FsF-A1-03D,6
"Radiological Society of North America, Inc.",FsF-R1.1-01M,6
"Radiological Society of North America, Inc.",FsF-R1.3-02D,6
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-F3-01M,8
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-01M,4
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-03D,8
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.1-01M,8
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.3-02D,8
Journal of Medicinal Food,FsF-F3-01M,1
Journal of Medicinal Food,FsF-A1-01M,1
Journal of Medicinal Food,FsF-A1-03D,1
Journal of Medicinal Food,FsF-R1.1-01M,1
Journal of Medicinal Food,FsF-R1.3-02D,1
AME Publishing Company,FsF-F3-01M,5
AME Publishing Company,FsF-A1-01M,5
AME Publishing Company,FsF-A1-03D,5
AME Publishing Company,FsF-R1-01MD,5
AME Publishing Company,FsF-R1.1-01M,5
AME Publishing Company,FsF-R1.3-02D,5
Springer-Verlag Italia,FsF-F3-01M,2
Springer-Verlag Italia,FsF-A1-03D,2
Springer-Verlag Italia,FsF-R1.1-01M,2
Springer-Verlag Italia,FsF-R1.3-02D,2
S. Karger AG,FsF-F3-01M,53
S. Karger AG,FsF-A1-01M,53
S. Karger AG,FsF-A1-03D,53
S. Karger AG,FsF-R1.1-01M,53
S. Karger AG,FsF-R1.3-02D,53
S. Karger AG,FsF-F4-01M,8
S. Karger AG,FsF-R1-01MD,8
American Society of Clinical Oncology,FsF-F3-01M,5
American Society of Clinical Oncology,FsF-A1-03D,5
American Society of Clinical Oncology,FsF-R1.1-01M,4
American Society of Clinical Oncology,FsF-R1.3-02D,5
Journal of Clinical Oncology,FsF-F3-01M,5
Journal of Clinical Oncology,FsF-A1-03D,5
Journal of Clinical Oncology,FsF-R1.1-01M,4
Journal of Clinical Oncology,FsF-R1.3-02D,5
Springer Vienna,FsF-F3-01M,9
Springer Vienna,FsF-A1-03D,9
Springer Vienna,FsF-R1.1-01M,8
Springer Vienna,FsF-R1.3-02D,9
Springer Vienna,FsF-A1-01M,4
Elsevier,FsF-F3-01M,16
Elsevier,FsF-F4-01M,16
Elsevier,FsF-A1-01M,16
Elsevier,FsF-A1-03D,16
Elsevier,FsF-R1-01MD,16
Elsevier,FsF-R1.1-01M,16
Elsevier,FsF-R1.3-02D,16
Microbiology Society,FsF-F3-01M,66
Microbiology Society,FsF-A1-01M,66
Microbiology Society,FsF-A1-03D,66
Microbiology Society,FsF-I3-01M,10
Microbiology Society,FsF-R1.1-01M,66
Microbiology Society,FsF-R1.3-02D,66
microbiologyresearch.org,FsF-F3-01M,19
microbiologyresearch.org,FsF-A1-01M,19
microbiologyresearch.org,FsF-A1-03D,19
microbiologyresearch.org,FsF-I3-01M,5
microbiologyresearch.org,FsF-R1.1-01M,19
microbiologyresearch.org,FsF-R1.3-02D,19
ACM Conferences,FsF-F3-01M,2
ACM Conferences,FsF-A1-01M,2
ACM Conferences,FsF-A1-03D,2
ACM Conferences,FsF-R1.1-01M,2
ACM Conferences,FsF-R1.3-02D,2
ACM Press,FsF-F3-01M,2
ACM Press,FsF-A1-01M,2
ACM Press,FsF-A1-03D,2
ACM Press,FsF-R1.1-01M,2
ACM Press,FsF-R1.3-02D,2
American Cancer Society Journals,FsF-F3-01M,3
American Cancer Society Journals,FsF-A1-01M,3
American Cancer Society Journals,FsF-A1-03D,3
American Cancer Society Journals,FsF-R1.1-01M,3
American Cancer Society Journals,FsF-R1.3-02D,3
"Mary Ann Liebert, Inc.",FsF-F3-01M,4
"Mary Ann Liebert, Inc.",FsF-A1-01M,4
"Mary Ann Liebert, Inc.",FsF-A1-03D,4
"Mary Ann Liebert, Inc.",FsF-R1.1-01M,4
"Mary Ann Liebert, Inc.",FsF-R1.3-02D,4
Journal of Interferon & Cytokine Research,FsF-F3-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-03D,1
Journal of Interferon & Cytokine Research,FsF-R1.1-01M,1
Journal of Interferon & Cytokine Research,FsF-R1.3-02D,1
Deutsches �rzteblatt,FsF-F3-01M,6
Deutsches �rzteblatt,FsF-A1-01M,6
Deutsches �rzteblatt,FsF-A1-03D,6
Deutsches �rzteblatt,FsF-I3-01M,4
Deutsches �rzteblatt,FsF-R1.1-01M,6
Deutsches �rzteblatt,FsF-R1.3-02D,6
Portland Press Ltd.,FsF-F3-01M,9
Portland Press Ltd.,FsF-F4-01M,1
Portland Press Ltd.,FsF-A1-01M,9
Portland Press Ltd.,FsF-A1-03D,9
Portland Press Ltd.,FsF-R1-01MD,1
Portland Press Ltd.,FsF-R1.1-01M,9
Portland Press Ltd.,FsF-R1.3-02D,9
Springer Fachmedien Wiesbaden,FsF-F3-01M,3
Springer Fachmedien Wiesbaden,FsF-A1-03D,3
Springer Fachmedien Wiesbaden,FsF-R1.1-01M,3
Springer Fachmedien Wiesbaden,FsF-R1.3-02D,3
"Springer Vieweg, Wiesbaden",FsF-F3-01M,1
"Springer Vieweg, Wiesbaden",FsF-A1-03D,1
"Springer Vieweg, Wiesbaden",FsF-R1.1-01M,1
"Springer Vieweg, Wiesbaden",FsF-R1.3-02D,1
SP Birkhäuser Verlag Basel,FsF-F3-01M,9
SP Birkhäuser Verlag Basel,FsF-A1-03D,9
SP Birkhäuser Verlag Basel,FsF-R1.1-01M,5
SP Birkhäuser Verlag Basel,FsF-R1.3-02D,9
Sciendo,FsF-F3-01M,1
Sciendo,FsF-A1-01M,1
Sciendo,FsF-A1-03D,1
Sciendo,FsF-R1.1-01M,1
Sciendo,FsF-R1.3-02D,1
The Royal Society,FsF-F3-01M,6
The Royal Society,FsF-F4-01M,3
The Royal Society,FsF-A1-01M,3
The Royal Society,FsF-A1-03D,6
The Royal Society,FsF-R1-01MD,3
The Royal Society,FsF-R1.1-01M,6
The Royal Society,FsF-R1.3-02D,6
ACM,FsF-F3-01M,2
ACM,FsF-A1-01M,2
ACM,FsF-A1-03D,2
ACM,FsF-R1.1-01M,2
ACM,FsF-R1.3-02D,2
Journal of The Royal Society Interface,FsF-F3-01M,1
Journal of The Royal Society Interface,FsF-A1-03D,1
Journal of The Royal Society Interface,FsF-R1.1-01M,1
Journal of The Royal Society Interface,FsF-R1.3-02D,1
Baishideng Publishing Group Inc.,FsF-F3-01M,3
Baishideng Publishing Group Inc.,FsF-F4-01M,1
Baishideng Publishing Group Inc.,FsF-A1-01M,3
Baishideng Publishing Group Inc.,FsF-A1-03D,3
Baishideng Publishing Group Inc.,FsF-R1-01MD,1
Baishideng Publishing Group Inc.,FsF-R1.1-01M,3
Baishideng Publishing Group Inc.,FsF-R1.3-02D,3
American Association for the Advancement of Science,FsF-F3-01M,4
American Association for the Advancement of Science,FsF-A1-03D,4
American Association for the Advancement of Science,FsF-R1.1-01M,4
American Association for the Advancement of Science,FsF-R1.3-02D,4
Science Advances,FsF-F3-01M,2
Science Advances,FsF-A1-03D,2
Science Advances,FsF-R1.1-01M,2
Science Advances,FsF-R1.3-02D,2
Antioxidants & Redox Signaling,FsF-F3-01M,4
Antioxidants & Redox Signaling,FsF-A1-01M,2
Antioxidants & Redox Signaling,FsF-A1-03D,4
Antioxidants & Redox Signaling,FsF-R1.1-01M,4
Antioxidants & Redox Signaling,FsF-R1.3-02D,4
American Cancer Society,FsF-F3-01M,1
American Cancer Society,FsF-A1-01M,1
American Cancer Society,FsF-A1-03D,1
American Cancer Society,FsF-R1.1-01M,1
American Cancer Society,FsF-R1.3-02D,1
SpringerOpen,FsF-F3-01M,21
SpringerOpen,FsF-A1-03D,21
SpringerOpen,FsF-R1.3-02D,21
SpringerOpen,FsF-R1.1-01M,3
Bioscientifica Ltd,FsF-F3-01M,2
Bioscientifica Ltd,FsF-A1-01M,2
Bioscientifica Ltd,FsF-A1-03D,2
Bioscientifica Ltd,FsF-I3-01M,2
Bioscientifica Ltd,FsF-R1.1-01M,2
Bioscientifica Ltd,FsF-R1.3-02D,2
SP MAIK Nauka/Interperiodica,FsF-F3-01M,2
SP MAIK Nauka/Interperiodica,FsF-A1-03D,2
SP MAIK Nauka/Interperiodica,FsF-R1.1-01M,2
SP MAIK Nauka/Interperiodica,FsF-R1.3-02D,2
American Association of Physicists in Medicine (AAPM),FsF-F3-01M,1
American Association of Physicists in Medicine (AAPM),FsF-A1-01M,1
American Association of Physicists in Medicine (AAPM),FsF-A1-03D,1
American Association of Physicists in Medicine (AAPM),FsF-I3-01M,1
American Association of Physicists in Medicine (AAPM),FsF-R1.1-01M,1
American Association of Physicists in Medicine (AAPM),FsF-R1.3-02D,1
International Society of Endovascular Specialists,FsF-F3-01M,1
International Society of Endovascular Specialists,FsF-F4-01M,1
International Society of Endovascular Specialists,FsF-A1-01M,1
International Society of Endovascular Specialists,FsF-A1-03D,1
International Society of Endovascular Specialists,FsF-R1-01MD,1
International Society of Endovascular Specialists,FsF-R1.1-01M,1
International Society of Endovascular Specialists,FsF-R1.3-02D,1
RadioGraphics,FsF-F3-01M,1
RadioGraphics,FsF-A1-01M,1
RadioGraphics,FsF-A1-03D,1
RadioGraphics,FsF-R1.1-01M,1
RadioGraphics,FsF-R1.3-02D,1
Humana Press,FsF-F3-01M,18
Humana Press,FsF-A1-01M,14
Humana Press,FsF-A1-03D,18
Humana Press,FsF-R1.1-01M,18
Humana Press,FsF-R1.3-02D,18
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-F3-01M,4
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-01M,4
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-03D,4
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.1-01M,4
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.3-02D,4
Human Gene Therapy,FsF-F3-01M,6
Human Gene Therapy,FsF-A1-01M,4
Human Gene Therapy,FsF-A1-03D,6
Human Gene Therapy,FsF-R1.1-01M,6
Human Gene Therapy,FsF-R1.3-02D,6
The Royal Society of Chemistry,FsF-F3-01M,24
The Royal Society of Chemistry,FsF-A1-03D,24
The Royal Society of Chemistry,FsF-R1.1-01M,24
The Royal Society of Chemistry,FsF-R1.3-02D,24
Royal Society of Chemistry (RSC),FsF-F3-01M,14
Royal Society of Chemistry (RSC),FsF-A1-03D,14
Royal Society of Chemistry (RSC),FsF-R1.1-01M,14
Royal Society of Chemistry (RSC),FsF-R1.3-02D,14
"Springer, Vienna",FsF-F3-01M,2
"Springer, Vienna",FsF-A1-01M,2
"Springer, Vienna",FsF-A1-03D,2
"Springer, Vienna",FsF-R1.1-01M,2
"Springer, Vienna",FsF-R1.3-02D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-F3-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-A1-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-A1-03D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-R1.1-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-R1.3-02D,2
OMICS: A Journal of Integrative Biology,FsF-F3-01M,1
OMICS: A Journal of Integrative Biology,FsF-A1-01M,1
OMICS: A Journal of Integrative Biology,FsF-A1-03D,1
OMICS: A Journal of Integrative Biology,FsF-R1.1-01M,1
OMICS: A Journal of Integrative Biology,FsF-R1.3-02D,1
F1000 Research Limited,FsF-F3-01M,3
F1000 Research Limited,FsF-A1-01M,3
F1000 Research Limited,FsF-A1-03D,3
F1000 Research Limited,FsF-R1.1-01M,3
F1000 Research Limited,FsF-R1.3-02D,3
F1000 Research Ltd,FsF-F3-01M,4
F1000 Research Ltd,FsF-A1-01M,4
F1000 Research Ltd,FsF-A1-03D,4
F1000 Research Ltd,FsF-R1.1-01M,4
F1000 Research Ltd,FsF-R1.3-02D,4
Springer New York,FsF-F3-01M,9
Springer New York,FsF-A1-01M,6
Springer New York,FsF-A1-03D,9
Springer New York,FsF-R1.1-01M,7
Springer New York,FsF-R1.3-02D,9
"Springer, New York, NY",FsF-F3-01M,2
"Springer, New York, NY",FsF-A1-01M,2
"Springer, New York, NY",FsF-A1-03D,2
"Springer, New York, NY",FsF-R1.1-01M,2
"Springer, New York, NY",FsF-R1.3-02D,2
Science,FsF-F3-01M,1
Science,FsF-A1-03D,1
Science,FsF-R1.1-01M,1
Science,FsF-R1.3-02D,1
Schattauer GmbH,FsF-F3-01M,4
Schattauer GmbH,FsF-A1-01M,4
Schattauer GmbH,FsF-A1-03D,4
Schattauer GmbH,FsF-R1.1-01M,4
Schattauer GmbH,FsF-R1.3-02D,4
Society for Endocrinology,FsF-F3-01M,5
Society for Endocrinology,FsF-A1-01M,5
Society for Endocrinology,FsF-A1-03D,5
Society for Endocrinology,FsF-I3-01M,5
Society for Endocrinology,FsF-R1.1-01M,5
Society for Endocrinology,FsF-R1.3-02D,5
Journal of Endourology,FsF-F3-01M,2
Journal of Endourology,FsF-A1-01M,2
Journal of Endourology,FsF-A1-03D,2
Journal of Endourology,FsF-R1.1-01M,2
Journal of Endourology,FsF-R1.3-02D,2
"Scandinavian Journal of Work, Environment and Health",FsF-F3-01M,4
"Scandinavian Journal of Work, Environment and Health",FsF-A1-01M,4
"Scandinavian Journal of Work, Environment and Health",FsF-A1-03D,4
"Scandinavian Journal of Work, Environment and Health",FsF-R1-01MD,4
"Scandinavian Journal of Work, Environment and Health",FsF-R1.1-01M,4
"Scandinavian Journal of Work, Environment and Health",FsF-R1.3-02D,4
SPIE,FsF-F3-01M,4
SPIE,FsF-F4-01M,4
SPIE,FsF-A1-01M,4
SPIE,FsF-A1-03D,4
SPIE,FsF-R1-01MD,4
SPIE,FsF-R1.1-01M,4
SPIE,FsF-R1.3-02D,4
SPIE,FsF-I3-01M,2
American Society for Cell Biology (ASCB),FsF-F3-01M,6
American Society for Cell Biology (ASCB),FsF-F4-01M,6
American Society for Cell Biology (ASCB),FsF-A1-01M,6
American Society for Cell Biology (ASCB),FsF-A1-03D,6
American Society for Cell Biology (ASCB),FsF-R1-01MD,6
American Society for Cell Biology (ASCB),FsF-R1.1-01M,6
American Society for Cell Biology (ASCB),FsF-R1.3-02D,6
© Georg Thieme Verlag KG,FsF-F3-01M,3
© Georg Thieme Verlag KG,FsF-A1-01M,3
© Georg Thieme Verlag KG,FsF-A1-03D,3
© Georg Thieme Verlag KG,FsF-R1.1-01M,3
© Georg Thieme Verlag KG,FsF-R1.3-02D,3
IET,FsF-F3-01M,1
IET,FsF-A1-03D,1
IET,FsF-R1.1-01M,1
IET,FsF-R1.3-02D,1
IET Systems Biology,FsF-F3-01M,1
IET Systems Biology,FsF-A1-03D,1
IET Systems Biology,FsF-R1.1-01M,1
IET Systems Biology,FsF-R1.3-02D,1
Institution of Engineering and Technology (IET),FsF-F3-01M,2
Institution of Engineering and Technology (IET),FsF-A1-03D,2
Institution of Engineering and Technology (IET),FsF-R1.1-01M,2
Institution of Engineering and Technology (IET),FsF-R1.3-02D,2
American Physical Society (APS),FsF-F3-01M,4
American Physical Society (APS),FsF-F4-01M,4
American Physical Society (APS),FsF-A1-01M,4
American Physical Society (APS),FsF-A1-03D,4
American Physical Society (APS),FsF-R1-01MD,4
American Physical Society (APS),FsF-R1.1-01M,4
American Physical Society (APS),FsF-R1.3-02D,4
Journal of Medical Internet Research,FsF-F3-01M,4
Journal of Medical Internet Research,FsF-A1-01M,4
Journal of Medical Internet Research,FsF-A1-03D,4
Journal of Medical Internet Research,FsF-R1.1-01M,4
Journal of Medical Internet Research,FsF-R1.3-02D,4
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-F3-01M,2
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-A1-01M,2
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-A1-03D,2
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-R1.1-01M,2
"JMIR Publications // 130 Queens Quay East, Unit 1100 // Toronto, ON, M5A 0P6",FsF-R1.3-02D,2
"JMIR Publications Inc., Toronto, Canada",FsF-F3-01M,2
"JMIR Publications Inc., Toronto, Canada",FsF-A1-01M,2
"JMIR Publications Inc., Toronto, Canada",FsF-A1-03D,2
"JMIR Publications Inc., Toronto, Canada",FsF-R1.1-01M,2
"JMIR Publications Inc., Toronto, Canada",FsF-R1.3-02D,2
Pathological Society,FsF-F3-01M,2
Pathological Society,FsF-A1-01M,2
Pathological Society,FsF-A1-03D,2
Pathological Society,FsF-I3-01M,2
Pathological Society,FsF-R1.1-01M,2
Pathological Society,FsF-R1.3-02D,2
Journal of Virology,FsF-F3-01M,7
Journal of Virology,FsF-A1-03D,7
Journal of Virology,FsF-R1.1-01M,7
Journal of Virology,FsF-R1.3-02D,7
Science Translational Medicine,FsF-F3-01M,1
Science Translational Medicine,FsF-A1-03D,1
Science Translational Medicine,FsF-R1.1-01M,1
Science Translational Medicine,FsF-R1.3-02D,1
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-F3-01M,4
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-A1-03D,4
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-R1.1-01M,4
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-R1.3-02D,4
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-F3-01M,2
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-A1-01M,2
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-A1-03D,2
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-I3-01M,2
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-R1.1-01M,2
© J. A. Barth Verlag in Georg Thieme Verlag KG Stuttgart · New York,FsF-R1.3-02D,2
2019 Kidney Tumor Segmentation Challenge,FsF-A1-01M,1
2019 Kidney Tumor Segmentation Challenge,FsF-R1.1-01M,1
2019 Kidney Tumor Segmentation Challenge,FsF-R1.3-02D,1
University of Minnesota Libraries Publishing,FsF-A1-01M,2
University of Minnesota Libraries Publishing,FsF-R1.1-01M,2
University of Minnesota Libraries Publishing,FsF-R1.3-02D,2
https://www.zora.uzh.ch/id/org/ext-de975cf8236500b9dc674fd22e33efbf,FsF-F3-01M,2
https://www.zora.uzh.ch/id/org/ext-de975cf8236500b9dc674fd22e33efbf,FsF-A1-03D,2
https://www.zora.uzh.ch/id/org/ext-de975cf8236500b9dc674fd22e33efbf,FsF-R1.3-02D,2
The National Academy of Sciences,FsF-F3-01M,1
The National Academy of Sciences,FsF-A1-03D,1
The National Academy of Sciences,FsF-R1.1-01M,1
The National Academy of Sciences,FsF-R1.3-02D,1
Biomedical Papers,FsF-F3-01M,2
Biomedical Papers,FsF-A1-03D,2
Biomedical Papers,FsF-R1.1-01M,2
Biomedical Papers,FsF-R1.3-02D,2
American Chemical Society,FsF-F3-01M,3
American Chemical Society,FsF-A1-03D,3
American Chemical Society,FsF-I3-01M,2
American Chemical Society,FsF-R1.1-01M,3
American Chemical Society,FsF-R1.3-02D,3
ACS Publications,FsF-F3-01M,6
ACS Publications,FsF-A1-03D,6
ACS Publications,FsF-I3-01M,4
ACS Publications,FsF-R1.1-01M,6
ACS Publications,FsF-R1.3-02D,6
Chemistry Europe,FsF-F3-01M,2
Chemistry Europe,FsF-A1-01M,2
Chemistry Europe,FsF-A1-03D,2
Chemistry Europe,FsF-I1-01M,1
Chemistry Europe,FsF-I2-01M,1
Chemistry Europe,FsF-I3-01M,2
Chemistry Europe,FsF-R1.1-01M,2
Chemistry Europe,FsF-R1.3-02D,2
Lippincott Williams & Wilkins,FsF-F3-01M,2
Lippincott Williams & Wilkins,FsF-A1-01M,2
Lippincott Williams & Wilkins,FsF-A1-03D,2
Lippincott Williams & Wilkins,FsF-R1.1-01M,2
Lippincott Williams & Wilkins,FsF-R1.3-02D,2
Circulation Research,FsF-F3-01M,2
Circulation Research,FsF-A1-01M,1
Circulation Research,FsF-A1-03D,2
Circulation Research,FsF-R1.1-01M,1
Circulation Research,FsF-R1.3-02D,2
AIDS Research and Human Retroviruses,FsF-F3-01M,1
AIDS Research and Human Retroviruses,FsF-A1-01M,1
AIDS Research and Human Retroviruses,FsF-A1-03D,1
AIDS Research and Human Retroviruses,FsF-R1.1-01M,1
AIDS Research and Human Retroviruses,FsF-R1.3-02D,1
Deutscher Arzte-Verlag GmbH,FsF-F3-01M,4
Deutscher Arzte-Verlag GmbH,FsF-A1-01M,4
Deutscher Arzte-Verlag GmbH,FsF-A1-03D,4
Deutscher Arzte-Verlag GmbH,FsF-R1.1-01M,4
Deutscher Arzte-Verlag GmbH,FsF-R1.3-02D,4
Begel House Inc.,FsF-F3-01M,1
Begel House Inc.,FsF-F4-01M,1
Begel House Inc.,FsF-A1-01M,1
Begel House Inc.,FsF-A1-03D,1
Begel House Inc.,FsF-R1.1-01M,1
Begel House Inc.,FsF-R1.3-02D,1
Begell House,FsF-F3-01M,2
Begell House,FsF-F4-01M,2
Begell House,FsF-A1-01M,2
Begell House,FsF-A1-03D,2
Begell House,FsF-R1.1-01M,2
Begell House,FsF-R1.3-02D,2
"Copyright © 2000 by Thieme Medical Publishers, Inc., 333 Seventh Avenue, New York, NY 10001, USA. Tel.: +1(212) 584-4662",FsF-F3-01M,1
"Copyright © 2000 by Thieme Medical Publishers, Inc., 333 Seventh Avenue, New York, NY 10001, USA. Tel.: +1(212) 584-4662",FsF-A1-01M,1
"Copyright © 2000 by Thieme Medical Publishers, Inc., 333 Seventh Avenue, New York, NY 10001, USA. Tel.: +1(212) 584-4662",FsF-A1-03D,1
"Copyright © 2000 by Thieme Medical Publishers, Inc., 333 Seventh Avenue, New York, NY 10001, USA. Tel.: +1(212) 584-4662",FsF-R1.1-01M,1
"Copyright © 2000 by Thieme Medical Publishers, Inc., 333 Seventh Avenue, New York, NY 10001, USA. Tel.: +1(212) 584-4662",FsF-R1.3-02D,1
"SAGE PublicationsSage UK: London, England",FsF-F3-01M,1
"SAGE PublicationsSage UK: London, England",FsF-A1-03D,1
"SAGE PublicationsSage UK: London, England",FsF-R1.1-01M,1
"SAGE PublicationsSage UK: London, England",FsF-R1.3-02D,1
IMR Press,FsF-F3-01M,5
IMR Press,FsF-A1-01M,5
IMR Press,FsF-A1-03D,5
IMR Press,FsF-R1.1-01M,5
IMR Press,FsF-R1.3-02D,5
Dove Press,FsF-F3-01M,2
Dove Press,FsF-A1-01M,2
Dove Press,FsF-A1-03D,2
Dove Press,FsF-I3-01M,1
Dove Press,FsF-R1.1-01M,2
