publisher,metric,count
International Union of Crystallography (IUCr),FsF-A1-01M,54
International Union of Crystallography (IUCr),FsF-R1-01MD,66
International Union of Crystallography (IUCr),FsF-F4-01M,2
Royal Society of Chemistry (RSC),FsF-F3-01M,36
Royal Society of Chemistry (RSC),FsF-A1-03D,36
Royal Society of Chemistry (RSC),FsF-R1.1-01M,36
Royal Society of Chemistry (RSC),FsF-R1.3-02D,36
American Chemical Society,FsF-F3-01M,9
American Chemical Society,FsF-A1-03D,9
American Chemical Society,FsF-R1.1-01M,9
American Chemical Society,FsF-R1.3-02D,9
American Chemical Society,FsF-A1-01M,2
American Chemical Society,FsF-I3-01M,4
ACS Publications,FsF-F3-01M,18
ACS Publications,FsF-A1-03D,18
ACS Publications,FsF-R1.1-01M,18
ACS Publications,FsF-R1.3-02D,18
ACS Publications,FsF-A1-01M,4
ACS Publications,FsF-I3-01M,8
Journal of Virology,FsF-F3-01M,2
Journal of Virology,FsF-A1-03D,2
Journal of Virology,FsF-R1.1-01M,2
Journal of Virology,FsF-R1.3-02D,2
Journal of Virology,FsF-A1-01M,1
SP Birkhäuser Verlag Basel,FsF-F3-01M,4
SP Birkhäuser Verlag Basel,FsF-A1-03D,4
SP Birkhäuser Verlag Basel,FsF-R1.3-02D,4
SP Birkhäuser Verlag Basel,FsF-R1.1-01M,2
Springer London,FsF-F3-01M,3
Springer London,FsF-A1-01M,3
Springer London,FsF-A1-03D,3
Springer London,FsF-R1.1-01M,3
Springer London,FsF-R1.3-02D,3
"Springer, London",FsF-F3-01M,1
"Springer, London",FsF-A1-01M,1
"Springer, London",FsF-A1-03D,1
"Springer, London",FsF-R1.1-01M,1
"Springer, London",FsF-R1.3-02D,1
Microbiology Society,FsF-F3-01M,44
Microbiology Society,FsF-A1-01M,44
Microbiology Society,FsF-A1-03D,44
Microbiology Society,FsF-R1.1-01M,44
Microbiology Society,FsF-R1.3-02D,44
Microbiology Society,FsF-I3-01M,8
microbiologyresearch.org,FsF-F3-01M,13
microbiologyresearch.org,FsF-A1-01M,13
microbiologyresearch.org,FsF-A1-03D,13
microbiologyresearch.org,FsF-R1.1-01M,13
microbiologyresearch.org,FsF-R1.3-02D,13
microbiologyresearch.org,FsF-I3-01M,4
American Society for Clinical Investigation,FsF-F3-01M,42
American Society for Clinical Investigation,FsF-A1-01M,42
American Society for Clinical Investigation,FsF-A1-03D,42
American Society for Clinical Investigation,FsF-R1.1-01M,42
American Society for Clinical Investigation,FsF-R1.3-02D,42
American Society for Clinical Investigation,FsF-I3-01M,2
Journal of Applied Crystallography,FsF-F3-01M,10
Journal of Applied Crystallography,FsF-A1-03D,10
Journal of Applied Crystallography,FsF-R1.1-01M,10
Journal of Applied Crystallography,FsF-R1.3-02D,10
Journal of Applied Crystallography,FsF-A1-01M,1
Humana Press Inc,FsF-F3-01M,4
Humana Press Inc,FsF-A1-03D,4
Humana Press Inc,FsF-R1.1-01M,4
Humana Press Inc,FsF-R1.3-02D,4
Emerging Infectious Diseases journal,FsF-F3-01M,2
Emerging Infectious Diseases journal,FsF-A1-01M,2
Emerging Infectious Diseases journal,FsF-A1-03D,2
Emerging Infectious Diseases journal,FsF-I3-01M,1
Emerging Infectious Diseases journal,FsF-R1.1-01M,2
Emerging Infectious Diseases journal,FsF-R1.3-02D,2
IEEE,FsF-F3-01M,6
IEEE,FsF-F4-01M,6
IEEE,FsF-A1-01M,6
IEEE,FsF-A1-03D,6
IEEE,FsF-I3-01M,6
IEEE,FsF-R1-01MD,6
IEEE,FsF-R1.1-01M,6
IEEE,FsF-R1.3-02D,6
"American Psychiatric AssociationArlington, VA",FsF-F3-01M,1
"American Psychiatric AssociationArlington, VA",FsF-A1-03D,1
"American Psychiatric AssociationArlington, VA",FsF-R1.1-01M,1
"American Psychiatric AssociationArlington, VA",FsF-R1.3-02D,1
American Journal of Psychiatry,FsF-F3-01M,1
American Journal of Psychiatry,FsF-A1-03D,1
American Journal of Psychiatry,FsF-R1.1-01M,1
American Journal of Psychiatry,FsF-R1.3-02D,1
American Psychiatric Association Publishing,FsF-F3-01M,2
American Psychiatric Association Publishing,FsF-A1-03D,2
American Psychiatric Association Publishing,FsF-R1.1-01M,2
American Psychiatric Association Publishing,FsF-R1.3-02D,2
FEBS Press,FsF-F3-01M,7
FEBS Press,FsF-A1-01M,7
FEBS Press,FsF-A1-03D,7
FEBS Press,FsF-I3-01M,6
FEBS Press,FsF-R1.1-01M,7
FEBS Press,FsF-R1.3-02D,7
Current Protocols,FsF-F3-01M,2
Current Protocols,FsF-A1-01M,2
Current Protocols,FsF-A1-03D,2
Current Protocols,FsF-I3-01M,2
Current Protocols,FsF-R1.1-01M,2
Current Protocols,FsF-R1.3-02D,2
Institute of Electrical and Electronics Engineers (IEEE),FsF-F3-01M,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-F4-01M,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-A1-01M,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-A1-03D,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-R1-01MD,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-R1.1-01M,6
Institute of Electrical and Electronics Engineers (IEEE),FsF-R1.3-02D,6
Walter de Gruyter GmbH,FsF-F3-01M,14
Walter de Gruyter GmbH,FsF-A1-03D,14
Walter de Gruyter GmbH,FsF-R1.1-01M,14
Walter de Gruyter GmbH,FsF-R1.3-02D,14
WORLD SCIENTIFIC,FsF-F3-01M,5
WORLD SCIENTIFIC,FsF-F4-01M,1
WORLD SCIENTIFIC,FsF-A1-01M,5
WORLD SCIENTIFIC,FsF-A1-03D,5
WORLD SCIENTIFIC,FsF-I3-01M,3
WORLD SCIENTIFIC,FsF-R1-01MD,5
WORLD SCIENTIFIC,FsF-R1.1-01M,5
WORLD SCIENTIFIC,FsF-R1.3-02D,5
IUCrJ,FsF-F3-01M,4
IUCrJ,FsF-A1-01M,4
IUCrJ,FsF-A1-03D,4
IUCrJ,FsF-R1.1-01M,4
IUCrJ,FsF-R1.3-02D,4
"Lippincott Williams & WilkinsHagerstown, MD",FsF-F3-01M,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-A1-03D,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-R1.1-01M,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-R1.3-02D,1
Circulation Research,FsF-F3-01M,1
Circulation Research,FsF-A1-03D,1
Circulation Research,FsF-R1.1-01M,1
Circulation Research,FsF-R1.3-02D,1
UPV/EHU Press,FsF-F3-01M,4
UPV/EHU Press,FsF-A1-01M,4
UPV/EHU Press,FsF-A1-03D,4
UPV/EHU Press,FsF-R1.1-01M,4
UPV/EHU Press,FsF-R1.3-02D,4
The International Journal of Developmental Biology,FsF-F3-01M,1
The International Journal of Developmental Biology,FsF-A1-01M,1
The International Journal of Developmental Biology,FsF-A1-03D,1
The International Journal of Developmental Biology,FsF-R1.1-01M,1
The International Journal of Developmental Biology,FsF-R1.3-02D,1
American Association for Cancer Research (AACR),FsF-F3-01M,7
American Association for Cancer Research (AACR),FsF-F4-01M,3
American Association for Cancer Research (AACR),FsF-A1-01M,7
American Association for Cancer Research (AACR),FsF-A1-03D,7
American Association for Cancer Research (AACR),FsF-R1-01MD,3
American Association for Cancer Research (AACR),FsF-R1.1-01M,7
American Association for Cancer Research (AACR),FsF-R1.3-02D,7
Faculty Opinions Ltd,FsF-F3-01M,2
Faculty Opinions Ltd,FsF-F4-01M,2
Faculty Opinions Ltd,FsF-A1-01M,2
Faculty Opinions Ltd,FsF-A1-03D,2
Faculty Opinions Ltd,FsF-R1-01MD,2
Faculty Opinions Ltd,FsF-R1.1-01M,2
Faculty Opinions Ltd,FsF-R1.3-02D,2
"Humana Press, New York, NY",FsF-F3-01M,8
"Humana Press, New York, NY",FsF-A1-01M,7
"Humana Press, New York, NY",FsF-A1-03D,8
"Humana Press, New York, NY",FsF-R1.1-01M,8
"Humana Press, New York, NY",FsF-R1.3-02D,8
Oncotarget,FsF-F3-01M,4
Oncotarget,FsF-A1-01M,4
Oncotarget,FsF-A1-03D,4
Oncotarget,FsF-R1.3-02D,4
Impact Journals,FsF-F3-01M,4
Impact Journals,FsF-A1-01M,4
Impact Journals,FsF-A1-03D,4
Impact Journals,FsF-R1.3-02D,4
Worldwide Protein Data Bank,FsF-F3-01M,6
Worldwide Protein Data Bank,FsF-A1-01M,6
Worldwide Protein Data Bank,FsF-A1-03D,6
Worldwide Protein Data Bank,FsF-I3-01M,6
Worldwide Protein Data Bank,FsF-R1-01MD,6
Worldwide Protein Data Bank,FsF-R1.1-01M,6
Worldwide Protein Data Bank,FsF-R1.3-02D,6
EMBO reports,FsF-F3-01M,2
EMBO reports,FsF-A1-03D,2
EMBO reports,FsF-R1.1-01M,2
EMBO reports,FsF-R1.3-02D,2
Royal Entomological Society,FsF-F3-01M,1
Royal Entomological Society,FsF-A1-01M,1
Royal Entomological Society,FsF-A1-03D,1
Royal Entomological Society,FsF-R1.1-01M,1
Royal Entomological Society,FsF-R1.3-02D,1
© Georg Thieme Verlag KG,FsF-F3-01M,1
© Georg Thieme Verlag KG,FsF-A1-01M,1
© Georg Thieme Verlag KG,FsF-A1-03D,1
© Georg Thieme Verlag KG,FsF-R1.1-01M,1
© Georg Thieme Verlag KG,FsF-R1.3-02D,1
American Physiological Society,FsF-F3-01M,6
American Physiological Society,FsF-F4-01M,3
American Physiological Society,FsF-A1-01M,3
American Physiological Society,FsF-A1-03D,6
American Physiological Society,FsF-R1-01MD,3
American Physiological Society,FsF-R1.1-01M,6
American Physiological Society,FsF-R1.3-02D,6
European Centre for Disease Prevention and Control,FsF-F3-01M,2
European Centre for Disease Prevention and Control,FsF-A1-01M,2
European Centre for Disease Prevention and Control,FsF-A1-03D,2
European Centre for Disease Prevention and Control,FsF-R1.1-01M,2
European Centre for Disease Prevention and Control,FsF-R1.3-02D,2
European Centre for Disease Control and Prevention (ECDC),FsF-F3-01M,2
European Centre for Disease Control and Prevention (ECDC),FsF-A1-01M,2
European Centre for Disease Control and Prevention (ECDC),FsF-A1-03D,2
European Centre for Disease Control and Prevention (ECDC),FsF-R1.1-01M,2
European Centre for Disease Control and Prevention (ECDC),FsF-R1.3-02D,2
Molecular Systems Biology,FsF-F3-01M,3
Molecular Systems Biology,FsF-A1-03D,3
Molecular Systems Biology,FsF-R1.1-01M,3
Molecular Systems Biology,FsF-R1.3-02D,3
Analytical Science Journals,FsF-F3-01M,2
Analytical Science Journals,FsF-A1-01M,2
Analytical Science Journals,FsF-A1-03D,2
Analytical Science Journals,FsF-I3-01M,1
Analytical Science Journals,FsF-R1.1-01M,2
Analytical Science Journals,FsF-R1.3-02D,2
American Medical Association (AMA),FsF-F3-01M,2
American Medical Association (AMA),FsF-F4-01M,2
American Medical Association (AMA),FsF-A1-01M,2
American Medical Association (AMA),FsF-A1-03D,2
American Medical Association (AMA),FsF-R1-01MD,2
American Medical Association (AMA),FsF-R1.1-01M,2
American Medical Association (AMA),FsF-R1.3-02D,2
IBM,FsF-F3-01M,2
IBM,FsF-F4-01M,2
IBM,FsF-A1-01M,2
IBM,FsF-A1-03D,2
IBM,FsF-R1-01MD,2
IBM,FsF-R1.1-01M,2
IBM,FsF-R1.3-02D,2
"Springer, Boston, MA",FsF-F3-01M,10
"Springer, Boston, MA",FsF-A1-01M,10
"Springer, Boston, MA",FsF-A1-03D,10
"Springer, Boston, MA",FsF-R1.1-01M,10
"Springer, Boston, MA",FsF-R1.3-02D,10
IOP Publishing,FsF-F3-01M,12
IOP Publishing,FsF-F4-01M,12
IOP Publishing,FsF-A1-01M,12
IOP Publishing,FsF-A1-03D,12
IOP Publishing,FsF-R1-01MD,12
IOP Publishing,FsF-R1.1-01M,12
IOP Publishing,FsF-R1.3-02D,12
The National Academy of Sciences of the USA,FsF-F3-01M,1
The National Academy of Sciences of the USA,FsF-A1-03D,1
The National Academy of Sciences of the USA,FsF-R1.1-01M,1
The National Academy of Sciences of the USA,FsF-R1.3-02D,1
Cambridge University Press (CUP),FsF-F3-01M,12
Cambridge University Press (CUP),FsF-A1-01M,12
Cambridge University Press (CUP),FsF-A1-03D,12
Cambridge University Press (CUP),FsF-R1.1-01M,12
Cambridge University Press (CUP),FsF-R1.3-02D,12
Massachusetts Medical Society,FsF-F3-01M,11
Massachusetts Medical Society,FsF-A1-03D,11
Massachusetts Medical Society,FsF-R1.1-01M,11
Massachusetts Medical Society,FsF-R1.3-02D,11
The New England Journal of Medicine,FsF-F3-01M,5
The New England Journal of Medicine,FsF-A1-03D,5
The New England Journal of Medicine,FsF-R1.1-01M,5
The New England Journal of Medicine,FsF-R1.3-02D,5
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-F3-01M,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-A1-01M,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-A1-03D,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-I3-01M,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-R1-01MD,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-R1.1-01M,2
PUBLISHED BY IMPERIAL COLLEGE PRESS AND DISTRIBUTED BY WORLD SCIENTIFIC PUBLISHING CO.,FsF-R1.3-02D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-F3-01M,3
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-A1-01M,3
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-A1-03D,3
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-R1.1-01M,3
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801-5215 USA",FsF-R1.3-02D,3
American Thoracic Society,FsF-F3-01M,3
American Thoracic Society,FsF-F4-01M,3
American Thoracic Society,FsF-A1-01M,3
American Thoracic Society,FsF-A1-03D,3
American Thoracic Society,FsF-R1-01MD,3
American Thoracic Society,FsF-R1.1-01M,3
American Thoracic Society,FsF-R1.3-02D,3
"Springer, Dordrecht",FsF-F3-01M,3
"Springer, Dordrecht",FsF-A1-01M,3
"Springer, Dordrecht",FsF-A1-03D,3
"Springer, Dordrecht",FsF-R1.1-01M,3
"Springer, Dordrecht",FsF-R1.3-02D,3
The Endocrine Society,FsF-F3-01M,3
The Endocrine Society,FsF-F4-01M,1
The Endocrine Society,FsF-A1-01M,3
The Endocrine Society,FsF-A1-03D,3
The Endocrine Society,FsF-R1-01MD,1
The Endocrine Society,FsF-R1.1-01M,3
The Endocrine Society,FsF-R1.3-02D,3
Japan Society for Cell Biology,FsF-F3-01M,3
Japan Society for Cell Biology,FsF-A1-01M,3
Japan Society for Cell Biology,FsF-A1-03D,3
Japan Society for Cell Biology,FsF-R1.1-01M,3
Japan Society for Cell Biology,FsF-R1.3-02D,3
"Humana, New York, NY",FsF-F3-01M,1
"Humana, New York, NY",FsF-A1-01M,1
"Humana, New York, NY",FsF-A1-03D,1
"Humana, New York, NY",FsF-R1.1-01M,1
"Humana, New York, NY",FsF-R1.3-02D,1
American Diabetes Association,FsF-F3-01M,1
American Diabetes Association,FsF-F4-01M,1
American Diabetes Association,FsF-A1-01M,1
American Diabetes Association,FsF-A1-03D,1
American Diabetes Association,FsF-R1-01MD,1
American Diabetes Association,FsF-R1.1-01M,1
American Diabetes Association,FsF-R1.3-02D,1
American Association for the Advancement of Science,FsF-F3-01M,6
American Association for the Advancement of Science,FsF-A1-03D,6
American Association for the Advancement of Science,FsF-R1.1-01M,6
American Association for the Advancement of Science,FsF-R1.3-02D,6
Science,FsF-F3-01M,6
Science,FsF-A1-03D,6
Science,FsF-R1.1-01M,6
Science,FsF-R1.3-02D,6
"NRC Research Press Ottawa, Canada",FsF-F3-01M,1
"NRC Research Press Ottawa, Canada",FsF-A1-01M,1
"NRC Research Press Ottawa, Canada",FsF-A1-03D,1
"NRC Research Press Ottawa, Canada",FsF-R1.1-01M,1
"NRC Research Press Ottawa, Canada",FsF-R1.3-02D,1
Biochemistry and Cell Biology,FsF-F3-01M,1
Biochemistry and Cell Biology,FsF-A1-01M,1
Biochemistry and Cell Biology,FsF-A1-03D,1
Biochemistry and Cell Biology,FsF-R1.1-01M,1
Biochemistry and Cell Biology,FsF-R1.3-02D,1
"ACMPUB27New York, NY, USA",FsF-F3-01M,1
"ACMPUB27New York, NY, USA",FsF-A1-01M,1
"ACMPUB27New York, NY, USA",FsF-A1-03D,1
"ACMPUB27New York, NY, USA",FsF-R1.1-01M,1
"ACMPUB27New York, NY, USA",FsF-R1.3-02D,1
Communications of the ACM,FsF-F3-01M,1
Communications of the ACM,FsF-A1-01M,1
Communications of the ACM,FsF-A1-03D,1
Communications of the ACM,FsF-R1.1-01M,1
Communications of the ACM,FsF-R1.3-02D,1
Association for Computing Machinery (ACM),FsF-F3-01M,2
Association for Computing Machinery (ACM),FsF-A1-01M,2
Association for Computing Machinery (ACM),FsF-A1-03D,2
Association for Computing Machinery (ACM),FsF-R1.1-01M,2
Association for Computing Machinery (ACM),FsF-R1.3-02D,2
Acta Crystallographica Section F,FsF-F3-01M,3
Acta Crystallographica Section F,FsF-A1-03D,3
Acta Crystallographica Section F,FsF-R1.1-01M,3
Acta Crystallographica Section F,FsF-R1.3-02D,3
Journal of Open Source Software,FsF-F3-01M,2
Journal of Open Source Software,FsF-F4-01M,2
Journal of Open Source Software,FsF-A1-01M,2
Journal of Open Source Software,FsF-A1-03D,2
Journal of Open Source Software,FsF-I3-01M,2
Journal of Open Source Software,FsF-R1.1-01M,2
Journal of Open Source Software,FsF-R1.3-02D,2
The Eurographics Association,FsF-A1-01M,2
The Eurographics Association,FsF-I1-01M,2
The Eurographics Association,FsF-R1-01MD,2
The Eurographics Association,FsF-R1.1-01M,2
RSC,FsF-F3-01M,2
RSC,FsF-A1-03D,2
RSC,FsF-R1.1-01M,2
RSC,FsF-R1.3-02D,2
Center for Open Science,FsF-F3-01M,2
Center for Open Science,FsF-F4-01M,2
Center for Open Science,FsF-A1-01M,2
Center for Open Science,FsF-A1-03D,2
Center for Open Science,FsF-I3-01M,2
Center for Open Science,FsF-R1-01MD,2
Center for Open Science,FsF-R1.1-01M,2
Center for Open Science,FsF-R1.3-02D,2
European Respiratory Society (ERS),FsF-F3-01M,2
European Respiratory Society (ERS),FsF-F4-01M,2
European Respiratory Society (ERS),FsF-A1-01M,2
European Respiratory Society (ERS),FsF-A1-03D,2
European Respiratory Society (ERS),FsF-R1-01MD,2
European Respiratory Society (ERS),FsF-R1.1-01M,2
European Respiratory Society (ERS),FsF-R1.3-02D,2
PeerJ Inc.,FsF-F3-01M,1
PeerJ Inc.,FsF-A1-01M,1
PeerJ Inc.,FsF-A1-03D,1
PeerJ Inc.,FsF-R1.3-02D,1
PeerJ,FsF-F3-01M,1
PeerJ,FsF-A1-01M,1
PeerJ,FsF-A1-03D,1
PeerJ,FsF-R1.3-02D,1
"EDP Sciences, Springer-Verlag",FsF-F3-01M,2
"EDP Sciences, Springer-Verlag",FsF-A1-03D,2
"EDP Sciences, Springer-Verlag",FsF-R1.1-01M,2
"EDP Sciences, Springer-Verlag",FsF-R1.3-02D,2
Karger Publishers,FsF-F3-01M,4
Karger Publishers,FsF-A1-01M,4
Karger Publishers,FsF-A1-03D,4
Karger Publishers,FsF-R1.1-01M,4
Karger Publishers,FsF-R1.3-02D,4
"ESCOM Science Publishers B.V., Leiden/Kluwer Academic Publishers",FsF-F3-01M,2
"ESCOM Science Publishers B.V., Leiden/Kluwer Academic Publishers",FsF-A1-03D,2
"ESCOM Science Publishers B.V., Leiden/Kluwer Academic Publishers",FsF-R1.1-01M,2
"ESCOM Science Publishers B.V., Leiden/Kluwer Academic Publishers",FsF-R1.3-02D,2
"Impact Journals, LLC",FsF-F3-01M,4
"Impact Journals, LLC",FsF-A1-01M,4
"Impact Journals, LLC",FsF-A1-03D,4
"Impact Journals, LLC",FsF-R1.3-02D,4
"Impact Journals, LLC",FsF-R1.1-01M,2
BioScientifica,FsF-F3-01M,1
BioScientifica,FsF-A1-01M,1
BioScientifica,FsF-A1-03D,1
BioScientifica,FsF-I3-01M,1
BioScientifica,FsF-R1.1-01M,1
BioScientifica,FsF-R1.3-02D,1
jme,FsF-F3-01M,1
jme,FsF-A1-01M,1
jme,FsF-A1-03D,1
jme,FsF-I3-01M,1
jme,FsF-R1.1-01M,1
jme,FsF-R1.3-02D,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-F3-01M,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-A1-01M,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-A1-03D,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-I3-01M,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-R1.1-01M,1
© J. A. Barth Verlag in Georg Thieme Verlag KG · Stuttgart · New York,FsF-R1.3-02D,1
arXiv.org,FsF-F3-01M,1
arXiv.org,FsF-A1-03D,1
arXiv.org,FsF-I1-01M,1
arXiv.org,FsF-R1.3-02D,1
arXiv,FsF-F3-01M,1
arXiv,FsF-A1-03D,1
arXiv,FsF-I1-01M,1
arXiv,FsF-R1.3-02D,1
American Society of Clinical Oncology (ASCO),FsF-F3-01M,1
American Society of Clinical Oncology (ASCO),FsF-F4-01M,1
American Society of Clinical Oncology (ASCO),FsF-A1-01M,1
American Society of Clinical Oncology (ASCO),FsF-A1-03D,1
American Society of Clinical Oncology (ASCO),FsF-R1-01MD,1
American Society of Clinical Oncology (ASCO),FsF-R1.1-01M,1
American Society of Clinical Oncology (ASCO),FsF-R1.3-02D,1
American Veterinary Medical Association,FsF-F3-01M,1
American Veterinary Medical Association,FsF-A1-01M,1
American Veterinary Medical Association,FsF-A1-03D,1
American Veterinary Medical Association,FsF-I3-01M,1
American Veterinary Medical Association,FsF-R1.1-01M,1
American Veterinary Medical Association,FsF-R1.3-02D,1
AVMA,FsF-F3-01M,1
AVMA,FsF-A1-01M,1
AVMA,FsF-A1-03D,1
AVMA,FsF-I3-01M,1
AVMA,FsF-R1.1-01M,1
AVMA,FsF-R1.3-02D,1
American Association of Physics Teachers (AAPT),FsF-F3-01M,1
American Association of Physics Teachers (AAPT),FsF-F4-01M,1
American Association of Physics Teachers (AAPT),FsF-A1-01M,1
American Association of Physics Teachers (AAPT),FsF-A1-03D,1
American Association of Physics Teachers (AAPT),FsF-R1-01MD,1
American Association of Physics Teachers (AAPT),FsF-R1.1-01M,1
American Association of Physics Teachers (AAPT),FsF-R1.3-02D,1
"Sage PublicationsSage UK: London, England",FsF-F3-01M,1
"Sage PublicationsSage UK: London, England",FsF-A1-01M,1
"Sage PublicationsSage UK: London, England",FsF-A1-03D,1
"Sage PublicationsSage UK: London, England",FsF-R1.1-01M,1
"Sage PublicationsSage UK: London, England",FsF-R1.3-02D,1
Sage Journals,FsF-F3-01M,2
Sage Journals,FsF-A1-01M,1
Sage Journals,FsF-A1-03D,2
Sage Journals,FsF-R1.1-01M,1
Sage Journals,FsF-R1.3-02D,2
Dove Press,FsF-F3-01M,2
Dove Press,FsF-A1-01M,2
Dove Press,FsF-A1-03D,2
Dove Press,FsF-I3-01M,1
Dove Press,FsF-R1.1-01M,2
Dove Press,FsF-R1.3-02D,2
The American Society of Ichthyologists and Herpetologists,FsF-F3-01M,2
The American Society of Ichthyologists and Herpetologists,FsF-A1-01M,2
The American Society of Ichthyologists and Herpetologists,FsF-A1-03D,2
The American Society of Ichthyologists and Herpetologists,FsF-R1.1-01M,2
The American Society of Ichthyologists and Herpetologists,FsF-R1.3-02D,2
BioOne Complete,FsF-F3-01M,1
BioOne Complete,FsF-A1-01M,1
BioOne Complete,FsF-A1-03D,1
BioOne Complete,FsF-R1.1-01M,1
BioOne Complete,FsF-R1.3-02D,1
American Society of Ichthyologists and Herpetologists (ASIH),FsF-F3-01M,2
American Society of Ichthyologists and Herpetologists (ASIH),FsF-A1-01M,2
American Society of Ichthyologists and Herpetologists (ASIH),FsF-A1-03D,2
American Society of Ichthyologists and Herpetologists (ASIH),FsF-R1.1-01M,2
American Society of Ichthyologists and Herpetologists (ASIH),FsF-R1.3-02D,2
Birkhäuser-Verlag,FsF-F3-01M,2
Birkhäuser-Verlag,FsF-A1-03D,2
Birkhäuser-Verlag,FsF-R1.1-01M,2
Birkhäuser-Verlag,FsF-R1.3-02D,2
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-F3-01M,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-A1-03D,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.1-01M,1
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.3-02D,1
"SAGE PublicationsSage UK: London, England",FsF-F3-01M,1
"SAGE PublicationsSage UK: London, England",FsF-A1-03D,1
"SAGE PublicationsSage UK: London, England",FsF-R1.3-02D,1
AGU Journals,FsF-F3-01M,1
AGU Journals,FsF-A1-01M,1
AGU Journals,FsF-A1-03D,1
AGU Journals,FsF-R1.1-01M,1
AGU Journals,FsF-R1.3-02D,1
American Geophysical Union (AGU),FsF-F3-01M,2
American Geophysical Union (AGU),FsF-A1-01M,2
American Geophysical Union (AGU),FsF-A1-03D,2
American Geophysical Union (AGU),FsF-R1.1-01M,2
American Geophysical Union (AGU),FsF-R1.3-02D,2
Centers for Disease Control and Prevention (CDC),FsF-F3-01M,2
Centers for Disease Control and Prevention (CDC),FsF-A1-01M,2
Centers for Disease Control and Prevention (CDC),FsF-A1-03D,2
Centers for Disease Control and Prevention (CDC),FsF-R1.1-01M,2
Centers for Disease Control and Prevention (CDC),FsF-R1.3-02D,2
Cellule MathDoc/Centre Mersenne,FsF-F3-01M,2
Cellule MathDoc/Centre Mersenne,FsF-F4-01M,2
Cellule MathDoc/Centre Mersenne,FsF-A1-01M,2
Cellule MathDoc/Centre Mersenne,FsF-A1-03D,2
Cellule MathDoc/Centre Mersenne,FsF-R1-01MD,2
Cellule MathDoc/Centre Mersenne,FsF-R1.1-01M,2
Cellule MathDoc/Centre Mersenne,FsF-R1.3-02D,2
OMICS Publishing Group,FsF-F3-01M,2
OMICS Publishing Group,FsF-A1-01M,2
OMICS Publishing Group,FsF-A1-03D,2
OMICS Publishing Group,FsF-R1-01MD,2
OMICS Publishing Group,FsF-R1.1-01M,2
OMICS Publishing Group,FsF-R1.3-02D,2
Publications Office of the European Union,FsF-F3-01M,1
Publications Office of the European Union,FsF-A1-01M,1
Publications Office of the European Union,FsF-A1-03D,1
Publications Office of the European Union,FsF-I3-01M,1
Publications Office of the European Union,FsF-R1.1-01M,1
Publications Office of the European Union,FsF-R1.3-02D,1
Publications Office,FsF-F3-01M,3
Publications Office,FsF-A1-01M,3
Publications Office,FsF-A1-03D,3
Publications Office,FsF-I3-01M,3
Publications Office,FsF-R1.1-01M,3
Publications Office,FsF-R1.3-02D,3
Publications Office of the EU,FsF-F3-01M,1
Publications Office of the EU,FsF-A1-01M,1
Publications Office of the EU,FsF-A1-03D,1
Publications Office of the EU,FsF-I3-01M,1
